SeqID	TaxonName	Species-levelName	Light	Temperature	Moisture	Reaction	Nutrients	Salinity		Disturbance.Severity	Disturbance.Severity.herblayer	Disturbance.Frequency	Disturbance.Frequency.herblayer	Mowing.Frequency	Grazing.Pressure	Soil.Disturbance	SD_Disturbance.Severity	SD_Disturbance.Severity.herblayer	SD_Disturbance.Frequency	SD_Disturbance.Frequency.herblayer	SD_Mowing.Frequency	SD_Grazing.Pressure	SD_Soil.Disturbance
7959	Sedum brevifolium	Sedum brevifolium	8	4	2.3	3.7	1.3	0		0.32161	0.29463	1.2098	1.39701	0.05824	0.2482	0.11421	0.0013	0.0011	0.172	0.0534	0.3654	0.0015	0.0009
7960	Sedum caeruleum	Sedum caeruleum	9	10	2	6	2	0		0.7025	0.58293	1.19529	1.7382	0.15933	0.37209	0.28372	0.0163	0.0146	0.3707	0.3549	1.9024	0.013	0.0076
7961	Sedum caespitosum	Sedum caespitosum	8.7	9.3	1.7	7.7	1.7	2.5		0.59541	0.57632	1.68037	1.86073	0.38307	0.41667	0.34133	0.0044	0.0045	0.2645	0.1212	0.8422	0.0037	0.0028
7962	Sedum candolleanum	Sedum candolleanum	8.5	2.5	2.5	3.5	2.5	0		0.32603	0.32603	1.83556	1.83556	0.08246	0.3	0.15205	0.0036	0.0036	0.0436	0.0436	1.2416	0.005	0.0026
7963	Sedum caricum	Sedum caricum	8	11	1	8	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7964	Sedum cepaea	Sedum cepaea	4.3	x	4.3	5.7	5	0		0.6978	0.16083	0.04891	1.30822	0.03337	0.20351	0.13028	0.0006	0.0011	0.2106	0.0095	0.1857	0.0003	0.001
7965	Sedum creticum	Sedum creticum	7	NA	2	8	6	0		0.515	0.305	0.38421	0.90886	0.12321	0.205	0.15	0.0124	0.0181	1.835	0.4459	2.2437	0.0037	0.0101
7966	Sedum dasyphyllum	Sedum dasyphyllum	7.6	6	2.4	6.3	2.3	0		0.38917	0.3248	0.73672	0.97119	0.14424	0.23302	0.13981	0.0019	0.0018	0.2317	0.1067	0.405	0.0017	0.0012
7967	Sedum eriocarpum	Sedum eriocarpum	7	11	2	7	3	1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7968	Sedum forsterianum	Sedum forsterianum	8	7	2.3	5	1	0		0.55397	0.27302	0.35341	1.38724	0.17245	0.27474	0.1544	0.0031	0.0034	0.8145	0.0755	0.7234	0.002	0.0027
7969	Sedum fragrans	Sedum fragrans	3.5	6	6	5.5	3	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7970	Sedum grisebachii	Sedum grisebachii	NA	NA	NA	NA	NA	NA		0.28974	0.28974	1.46357	1.46357	0.04341	0.3	0.14474	0.0044	0.0044	0.0848	0.0848	1.2115	0.0017	0.0021
7971	Sedum hirsutum	Sedum hirsutum	7	4.7	2	4.5	1.5	0		0.33636	0.25053	0.65132	0.97294	0.05696	0.17812	0.11569	0.0057	0.0038	0.8228	0.2497	1.023	0.0055	0.0035
7972	Sedum hispanicum	Sedum hispanicum	8.6	x	2.7	5.3	2.8	0		0.547	0.43993	0.73849	1.60645	0.2659	0.29929	0.23665	0.0024	0.0025	0.3904	0.0612	0.4976	0.0012	0.0015
7973	Sedum hybridum	Sedum hybridum	9	7	4	7	4	0		0.48305	0.43279	1.20479	1.60761	0.5623	0.38448	0.17258	0.0044	0.0044	0.2628	0.2394	1.2634	0.0052	0.0028
7974	Sedum laconicum	Sedum laconicum	8	8	2	8	2	0		0.58788	0.5303	1.63241	1.75233	0.17353	0.29091	0.35588	0.0098	0.011	0.0748	0.0521	1.7651	0.0039	0.0089
7975	Sedum litoreum	Sedum litoreum	8.4	9	3.2	7.3	4.7	2.3		0.62819	0.47086	0.65348	1.10697	0.17927	0.2359	0.24834	0.0068	0.0077	0.48	0.2547	1.0811	0.0033	0.0046
7976	Sedum magellense	Sedum magellense	6.5	5.5	3	7.5	2	0		0.43043	0.26	0.50307	1.35143	0.02108	0.18636	0.11739	0.0119	0.0075	1.5609	0.577	1.9718	0.0057	0.0051
7977	Sedum monregalense	Sedum monregalense	7	4	3	2	1	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7978	Sedum montanum	Sedum montanum	7.5	x	2	4.5	1.3	0		0.48716	0.36242	0.73724	1.61232	0.20512	0.31959	0.20733	0.0029	0.0035	0.7549	0.0449	0.8386	0.0021	0.0035
7979	Sedum nevadense	Sedum nevadense	8	3	9	3	1	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7980	Sedum ochroleucum	Sedum ochroleucum	9	7.5	2	6	1	0		0.55201	0.37689	0.64023	1.5565	0.24291	0.32616	0.20312	0.0013	0.0016	0.2767	0.0335	0.3348	0.001	0.001
7981	Sedum pallidum	Sedum pallidum	8	6.3	5	NA	NA	NA		0.5963	0.55	1.03368	1.74861	0.42159	0.27407	0.275	0.0095	0.0103	1.0125	0.0628	2.3105	0.0064	0.0055
7982	Sedum pedicellatum	Sedum pedicellatum	NA	NA	NA	NA	NA	NA		0.325	0.31739	2.30833	2.30833	1.03707	0.32381	0.22609	0.0085	0.0061	1.9763	0.0895	1.8329	0.0061	0.0035
7983	Sedum rubens	Sedum rubens	7.5	7.4	2.8	5	2.8	0.2		0.62559	0.52595	0.91076	1.7913	0.31169	0.34417	0.3433	0.0025	0.0027	0.2713	0.0496	0.4386	0.0015	0.0017
7984	Sedum rubrum	Sedum rubrum	NA	NA	NA	NA	NA	NA		0.474	0.456	1.64509	1.93353	0.69807	0.34468	0.29149	0.0137	0.0139	0.3034	0.3031	1.5964	0.0077	0.009
7985	Sedum rupestre	Sedum rupestre	7.4	5.6	2.3	4.8	1.8	0		0.47271	0.3806	0.82856	1.59513	0.23242	0.31038	0.22625	0.0008	0.0009	0.1725	0.0311	0.2477	0.0006	0.0009
7986	Sedum sediforme	Sedum sediforme	8.5	x	2	8	1.7	0		0.61294	0.37744	0.53197	1.43105	0.19729	0.33854	0.19084	0.0009	0.0013	0.2208	0.0265	0.2388	0.0007	0.0008
7987	Sedum sexangulare	Sedum sexangulare	7.3	5.3	2.7	6.3	1.5	0		0.47424	0.43924	1.22297	1.85433	0.44008	0.30378	0.24409	0.0007	0.0008	0.1146	0.0136	0.235	0.0006	0.0008
7988	Sedum spurium	Sedum spurium	8	6.2	3	5	3	0		0.48174	0.42672	1.01348	1.349	0.26926	0.22982	0.24159	0.0046	0.0051	0.5824	0.0669	0.9358	0.0023	0.0061
7989	Sedum stellatum	Sedum stellatum	5	9	5	6	4	0		0.68933	0.64359	1.06677	1.41526	0.49468	0.28701	0.32468	0.0092	0.0098	0.3943	0.2187	1.3487	0.0052	0.0065
7990	Sedum stoloniferum	Sedum stoloniferum	NA	6	NA	NA	NA	NA		0.7	0.12576	0.01934	1.31531	0	0.19032	0.1	0	0.0017	0.157	0.0158	0	0.0003	0
7991	Sedum tenellum	Sedum tenellum	NA	NA	NA	NA	NA	NA		0.29439	0.29346	1.70197	1.70398	0.00392	0.17455	0.12056	0.0011	0.0011	0.0391	0.0391	0.0145	0.002	0.0012
7992	Sedum tristriatum	Sedum tristriatum	8	NA	3	8	2	0		0.52593	0.44074	1.25993	1.4752	0.12817	0.31111	0.25185	0.006	0.0067	0.2384	0.1359	1.2193	0.0042	0.0072
7993	Sedum urvillei	Sedum urvillei	9	8	1	9	1	0		0.51639	0.48638	1.30289	1.9505	0.32848	0.34186	0.26209	0.0021	0.0023	0.2474	0.0139	0.4343	0.0011	0.0016
7994	Sedum villosum	Sedum villosum	8.5	x	9	x	1.9	0		0.24706	0.24706	1.4311	1.4311	0.09189	0.15147	0.22609	0.0059	0.0059	0.071	0.071	1.2754	0.0037	0.005
7995	Selaginella denticulata	Selaginella denticulata	5.7	8	4.3	7.5	1.7	0		0.68777	0.31793	0.29643	1.4158	0.05745	0.2916	0.15624	0.001	0.0024	0.3812	0.0278	0.3027	0.001	0.0012
7996	Selaginella helvetica	Selaginella helvetica	5.4	5.3	5.6	8	2	0		0.53206	0.31022	0.45831	1.54962	0.19802	0.25538	0.12868	0.0037	0.0041	1.0152	0.0552	1.244	0.0016	0.0016
7997	Selaginella selaginoides	Selaginella selaginoides	7.7	2.8	7.3	6.7	2.2	0		0.31027	0.25812	0.95781	1.33118	0.16983	0.22166	0.10553	0.0007	0.0006	0.1151	0.0604	0.2319	0.0009	0.0006
7998	Selinum alatum	Selinum alatum	NA	NA	NA	NA	NA	NA		0.49048	0.34762	0.7306	1.50598	0.30875	0.23333	0.12857	0.0002	0.0038	0.44	0.053	1.1782	0.0017	0.0007
7999	Selinum carvifolia	Selinum carvifolia	6.9	5	7.2	6	3	0		0.49317	0.44811	1.11758	1.83836	0.87965	0.19549	0.18166	0.0008	0.0009	0.1343	0.0152	0.1865	0.0005	0.0008
8000	Selinum dubium	Selinum dubium	7.3	6.4	7.9	6	5.3	0.2		0.53301	0.4914	1.15952	1.96604	0.92077	0.21238	0.15929	0.0019	0.0021	0.2589	0.025	0.371	0.0016	0.0016
8001	Selinum silaifolium	Selinum silaifolium	5	7.3	4.5	7	4	0		0.66675	0.14744	0.0674	1.33312	0.02522	0.2063	0.10995	0.0028	0.0019	0.6689	0.0593	0.3385	0.0009	0.0009
8002	Sempervivum arachnoideum	Sempervivum arachnoideum	9	3.1	2.3	2.7	1	0		0.33379	0.3157	1.24957	1.53077	0.06776	0.27998	0.13506	0.0008	0.0007	0.1364	0.0415	0.2087	0.0008	0.0006
8003	Sempervivum armenum	Sempervivum armenum	9	2	2	2	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8004	Sempervivum calcareum	Sempervivum calcareum	9	4.5	3	8	2	0		0.51649	0.41224	1.07702	1.67585	0.42209	0.44227	0.23505	0.0019	0.0018	0.4838	0.0898	0.8361	0.0015	0.0017
8005	Sempervivum dolomiticum	Sempervivum dolomiticum	9	2.5	3	8	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8006	Sempervivum erythraeum	Sempervivum erythraeum	NA	NA	NA	NA	NA	NA		0.34381	0.32	1.08292	1.43474	0.09393	0.215	0.11	0.0167	0.0164	1.6199	0.6792	2.3617	0.0052	0.0196
8007	Sempervivum grandiflorum	Sempervivum grandiflorum	9	2.5	4	2	1	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8008	Sempervivum marmoreum	Sempervivum marmoreum	9	8	1	6	1	0		0.34851	0.32097	1.22577	1.61323	0.08784	0.31121	0.17154	0.004	0.0038	0.5179	0.187	1.3573	0.0039	0.0035
8009	Sempervivum montanum	Sempervivum montanum	8.1	2.2	3.3	2	1	0		0.32454	0.291	1.09542	1.47102	0.02646	0.25601	0.10695	0.0009	0.0007	0.164	0.0637	0.1612	0.0008	0.0006
8010	Sempervivum pittonii	Sempervivum pittonii	NA	5	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8011	Sempervivum riccii	Sempervivum riccii	9	4	2	8	1	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8012	Sempervivum ruthenicum	Sempervivum ruthenicum	7.5	4.8	5.5	NA	NA	NA		0.40484	0.4	1.10743	1.1117	0.1936	0.26935	0.22459	0.0061	0.0061	0.5481	0.4461	1.6665	0.0073	0.0058
8013	Sempervivum schottii	Sempervivum schottii	NA	3	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8014	Sempervivum tectorum	Sempervivum tectorum	8.4	x	1.9	5	1.8	0		0.42531	0.35078	0.87196	1.5382	0.17611	0.29012	0.15627	0.0016	0.0016	0.349	0.0318	0.467	0.001	0.0012
8015	Sempervivum vicentei	Sempervivum vicentei	9	3	2	6	1	NA		0.31923	0.3	1.13295	1.38595	0.05552	0.27619	0.11154	0.0084	0.0049	1.9989	0.176	0.6942	0.0039	0.0024
8016	Sempervivum wulfenii	Sempervivum wulfenii	9	2.5	4	2	1	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8017	Senecio cacaliaster	Senecio cacaliaster	6.5	3.7	5.5	4.5	6	0		0.56803	0.16515	0.20326	1.16634	0.02128	0.18967	0.09469	0.0025	0.0017	0.5369	0.1937	0.2689	0.0006	0.0008
8018	Senecio cambrensis	Senecio cambrensis	8	NA	5	7	7	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8019	Senecio carpetanus	Senecio carpetanus	9	4	5	4	1	NA		0.35484	0.35	2.01872	2.02156	0.42991	0.34516	0.14848	0.0073	0.0065	0.6904	0.082	2.7658	0.009	0.0046
8020	Senecio doria aggr.	Senecio doria aggr.	7.6	x	x	6.5	x	0		0.50107	0.34804	0.58946	1.63106	0.45291	0.25185	0.11571	0.0033	0.0037	0.7246	0.0361	0.8826	0.0022	0.0016
8021	Senecio doronicum	Senecio doronicum	8.3	2.5	4.3	7.3	2.3	0		0.36961	0.33735	1.18915	1.64936	0.13714	0.2697	0.11019	0.0011	0.0009	0.2014	0.0435	0.2865	0.0007	0.0006
8022	Senecio duriaei	Senecio duriaei	9	4	3	7	3	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8023	Senecio fontanicola	Senecio fontanicola	NA	7	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8024	Senecio fruticulosus	Senecio fruticulosus	8	6	4	7	5	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8025	Senecio gallicus	Senecio gallicus	8.5	7.7	2	5	3.5	0		0.59615	0.53727	1.1094	1.85329	0.34923	0.27963	0.37476	0.0068	0.0072	0.6161	0.0492	1.5799	0.0047	0.0081
8026	Senecio glaucus	Senecio glaucus	9	12	1	6	1	0		0.424	0.39583	1.98177	2.13329	0.05453	0.32917	0.376	0.0126	0.0115	0.0803	0.0477	1.2038	0.0174	0.0251
8027	Senecio inaequidens	Senecio inaequidens	8.4	7.2	2.6	6.8	3.6	0.2		0.58203	0.49726	0.89718	1.5951	0.3257	0.17939	0.36267	0.0057	0.0062	0.7885	0.0841	1.1149	0.0022	0.0063
8028	Senecio leucanthemifolius	Senecio leucanthemifolius	7.9	x	3.6	x	x	1		0.57114	0.5336	1.20179	1.60833	0.38479	0.26717	0.37929	0.0025	0.0025	0.1652	0.0716	0.4447	0.0018	0.0027
8029	Senecio lividus	Senecio lividus	8	7.5	2	2.5	x	0		0.63182	0.28933	0.32166	1.53863	0.17656	0.25411	0.19155	0.005	0.0074	1.1005	0.0595	1.1577	0.0015	0.0048
8030	Senecio macrophyllus	Senecio macrophyllus	8	4.5	6	NA	NA	NA		0.55926	0.55926	1.91039	1.91039	1.18966	0.27143	0.15862	0.0084	0.0084	0.0633	0.0633	1.382	0.0074	0.0043
8031	Senecio nemorensis aggr.	Senecio nemorensis aggr.	x	x	x	5.6	x	0		0.66412	0.19387	0.11121	1.26867	0.04297	0.18248	0.11241	0.0002	0.0003	0.0596	0.0199	0.0499	0.0001	0.0001
8032	Senecio provincialis	Senecio provincialis	7	5.5	5	7	3	0		0.45373	0.39265	1.03303	1.46909	0.33457	0.33676	0.12059	0.0027	0.003	0.7539	0.0477	0.8737	0.0021	0.0019
8033	Senecio pyrenaicus	Senecio pyrenaicus	8.5	2.5	3.5	3	1.5	0		0.37222	0.34717	1.27771	1.4038	0.02623	0.18246	0.12222	0.0071	0.0065	0.1148	0.0915	0.8579	0.0052	0.0079
8034	Senecio rosinae	Senecio rosinae	7	4	6	3	3	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8035	Senecio ruthenensis	Senecio ruthenensis	6	5	4	7	3	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8036	Senecio sarracenicus	Senecio sarracenicus	6.9	6.3	8.2	6.8	7.4	0		0.57579	0.44227	0.64012	1.34144	0.34146	0.19947	0.13737	0.0042	0.0039	0.7978	0.2376	0.9562	0.0018	0.0014
8037	Senecio scopolii	Senecio scopolii	7	6	4	7	4	0		0.385	0.3725	1.20724	1.20724	0.25055	0.345	0.1275	0.0045	0.0055	1.1599	1.1599	1.2026	0.0057	0.0035
8038	Senecio smithii	Senecio smithii	8	NA	7	6	7	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8039	Senecio squalidus	Senecio squalidus	7.6	x	4.2	x	x	0		0.56491	0.4358	0.70916	1.69406	0.17421	0.23895	0.31353	0.0043	0.0048	0.7816	0.0852	0.8322	0.0029	0.0051
8040	Senecio sylvaticus	Senecio sylvaticus	7.8	5.5	x	4.4	x	0		0.58122	0.36231	0.51206	1.40503	0.1578	0.21898	0.27745	0.0021	0.0018	0.3232	0.0306	0.3151	0.0007	0.0017
8041	Senecio thapsoides	Senecio thapsoides	NA	NA	NA	NA	NA	NA		0.6	0.14815	0.12838	1.39394	0	0.22593	0.10385	0.0043	0.0031	1.5177	0.0713	0	0.0034	0.0001
8042	Senecio transiens	Senecio transiens	9	8	5	7	7	5		0.5371	0.53333	1.40759	1.41425	0.14364	0.19683	0.52459	0.0138	0.0139	0.5316	0.5316	2.0114	0.0071	0.0153
8043	Senecio viscosus	Senecio viscosus	8	5.6	3.5	5.6	4.6	0.1		0.705	0.58123	0.70913	1.65421	0.42476	0.17259	0.41002	0.002	0.0028	0.3124	0.0229	0.4425	0.0012	0.003
8044	Senecio vulgaris	Senecio vulgaris	7.2	5.5	4.5	6	7.6	0.3		0.72905	0.70188	1.35981	1.84158	0.57912	0.20081	0.60725	0.001	0.0011	0.0691	0.0129	0.1944	0.0007	0.0013
8045	Senna obtusifolia	Senna obtusifolia	NA	9	NA	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8046	Serapias cordigera	Serapias cordigera	8.3	x	4.3	4.3	2	0		0.5181	0.44135	1.17922	1.94118	0.56895	0.253	0.2717	0.0052	0.0051	0.7149	0.0619	1.1814	0.0028	0.0042
8047	Serapias lingua	Serapias lingua	8.3	x	3.8	4.3	2.5	0.3		0.51683	0.42664	0.89587	1.75624	0.45024	0.28344	0.23885	0.0031	0.0034	0.42	0.0227	0.686	0.0025	0.0021
8048	Serapias neglecta	Serapias neglecta	8.5	9	4	3.5	2	0		0.45	0.40385	1.10009	2.1107	0.68412	0.29167	0.23846	0.012	0.0125	0.3286	0.0158	1.6901	0.0119	0.0071
8049	Serapias nurrica	Serapias nurrica	8	8	5	3	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8050	Serapias olbia	Serapias olbia	8	8	5	3	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8051	Serapias parviflora	Serapias parviflora	8.5	x	3.8	x	2.5	0.3		0.59773	0.49574	1.52712	1.82328	0.20685	0.30408	0.24545	0.0062	0.0066	0.5188	0.0592	1.2691	0.0071	0.0048
8052	Serapias vomeracea aggr.	Serapias vomeracea aggr.	8.1	9.1	4.4	x	2.8	0.3		0.64615	0.48141	0.75746	1.78557	0.37234	0.27516	0.23766	0.0043	0.0066	0.7322	0.0324	0.9615	0.0026	0.0039
8053	Serratula coronata	Serratula coronata	7.5	5.5	6.3	NA	NA	NA		0.57477	0.46239	0.71963	1.6798	0.54399	0.22991	0.12478	0.0027	0.0043	0.8156	0.0385	0.8938	0.0021	0.0023
8054	Serratula tinctoria	Serratula tinctoria	7	5.5	6.5	x	3.1	0.1		0.55054	0.30742	0.39424	1.55778	0.31062	0.23523	0.12818	0.0006	0.0007	0.1837	0.0098	0.1918	0.0004	0.0004
8055	Sesamoides interrupta	Sesamoides interrupta	9	6	5	2	1	0		0.32	0.29	1.33255	2.09691	0.09151	0.34	0.115	0	0	0	0	0	0	0
8056	Sesamoides minor	Sesamoides minor	8.5	4	4	2.5	2	0		0.30833	0.3	1.85332	1.85332	0.01606	0.26939	0.08966	0.0009	0.0009	0.0482	0.0482	0.1443	0.0028	0.0011
8057	Sesamoides purpurascens	Sesamoides purpurascens	8.8	7.8	3.3	4.3	1.3	0		0.35714	0.30581	1.13727	1.77475	0.21018	0.29333	0.19659	0.0048	0.005	0.1881	0.0384	1.3476	0.0021	0.0042
8058	Seseli alpinum	Seseli alpinum	NA	NA	NA	NA	NA	NA		0.33158	0.21828	0.75216	1.35655	0.00455	0.20879	0.04624	0.0025	0.0019	0.4128	0.0301	0.496	0.0007	0.0016
8059	Seseli annuum	Seseli annuum	7.9	x	3.1	8.6	2	0		0.49468	0.46386	1.29368	1.87732	0.79558	0.2922	0.13524	0.0009	0.0012	0.178	0.0136	0.3704	0.0009	0.0011
8060	Seseli austriacum	Seseli austriacum	NA	5	NA	NA	NA	NA		0.36068	0.27311	0.86861	1.44523	0.01524	0.25897	0.16218	0.0037	0.0023	0.785	0.1551	0.4037	0.0017	0.0017
8061	Seseli bocconi	Seseli bocconi	9	10	2	7	3	3		0.57273	0.45	0.83054	1.02228	0.25259	0.36818	0.1	0.0218	0.0178	0.8887	0.9406	2.7125	0.0183	0.0056
8062	Seseli campestre	Seseli campestre	8	5.3	5	NA	NA	NA		0.53043	0.475	1.69798	1.69798	0.38924	0.35455	0.32917	0.0196	0.0243	0.2774	0.2774	3.7731	0.0161	0.0302
8063	Seseli cantabricum	Seseli cantabricum	9	6	2	6	1	0		0.49558	0.4264	1.03343	1.63982	0.47898	0.30955	0.10383	0.0018	0.0023	0.4282	0.0915	0.9113	0.0035	0.0022
8064	Seseli crithmifolium	Seseli crithmifolium	7	11	3	9	5	1		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8065	Seseli dichotomum	Seseli dichotomum	8.5	5.5	5.3	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8066	Seseli galloprovinciale	Seseli galloprovinciale	9	8	4	8	3	0		0.62381	0.29024	0.40402	1.53264	0.13753	0.36667	0.22439	0.0048	0.0085	2.1406	0.2359	2.118	0.0061	0.0072
8067	Seseli gracile	Seseli gracile	NA	NA	NA	NA	NA	NA		0.41892	0.34848	0.93223	1.82572	0.19079	0.32	0.16216	0.0093	0.0069	1.1915	0.3881	2.9301	0.0054	0.0036
8068	Seseli gummiferum	Seseli gummiferum	8.5	5.5	4.8	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8069	Seseli hippomarathrum	Seseli hippomarathrum	8.9	7	2.2	9	1	0		0.43328	0.41055	1.36807	1.74791	0.35015	0.33356	0.16667	0.0015	0.0015	0.1728	0.048	0.6544	0.0013	0.0011
8070	Seseli kochii	Seseli kochii	7	7	3	7	2	0		0.53692	0.25238	0.3442	1.3626	0.14884	0.26765	0.11714	0.0075	0.0056	1.5975	0.2932	1.3929	0.0039	0.0018
8071	Seseli krylovii	Seseli krylovii	NA	NA	NA	NA	NA	NA		0.675	0.195	0.18559	1.56463	0.09488	0.205	0.195	0.0062	0.0112	1.3664	0.0461	1.6862	0.0043	0.0062
8072	Seseli ledebourii	Seseli ledebourii	NA	NA	NA	NA	NA	NA		0.5	0.5	2.46702	2.46702	1.31664	0.48824	0.19412	0	0	0.0015	0.0015	0.0065	0.0004	0.0002
8073	Seseli lehmannii	Seseli lehmannii	8.5	4.8	5	NA	NA	NA		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8074	Seseli leucospermum	Seseli leucospermum	9	8	1	9	1	0		0.2875	0.2875	1.21524	1.21524	0.01556	0.224	0.17917	0.0036	0.0036	0.5731	0.5731	0.2621	0.0068	0.0036
8075	Seseli libanotis	Seseli libanotis	7.4	5.3	3.2	7.6	2.1	0		0.49306	0.41517	0.90126	1.634	0.43853	0.26354	0.14683	0.0008	0.001	0.1816	0.0153	0.2734	0.0006	0.0007
8076	Seseli longifolium	Seseli longifolium	8	8	4	8	3	0		0.48425	0.40945	1.18397	1.84554	0.35779	0.38992	0.23308	0.0041	0.0046	0.6297	0.0296	0.9781	0.0035	0.0045
8077	Seseli montanum	Seseli montanum	8.3	x	3.1	7.2	1.9	0		0.50299	0.44176	1.09233	1.77692	0.5835	0.3614	0.17166	0.0004	0.0005	0.1041	0.0139	0.1538	0.0005	0.0004
8078	Seseli osseum	Seseli osseum	8.5	7.7	2	7	1.5	0		0.39173	0.33434	1.00271	1.66327	0.1182	0.3012	0.18563	0.0011	0.001	0.2031	0.0271	0.3362	0.0007	0.0008
8079	Seseli pallasii	Seseli pallasii	8	x	2.8	7.7	2	0		0.45556	0.42945	1.3262	1.77265	0.45443	0.35839	0.16434	0.0026	0.003	0.1362	0.1077	1.1991	0.0033	0.0022
8080	Seseli peucedanoides	Seseli peucedanoides	7.3	5.7	3.3	7.3	2	0		0.48259	0.43483	1.07974	1.75105	0.49891	0.27194	0.14874	0.0016	0.0016	0.2209	0.016	0.7338	0.0011	0.0012
8081	Seseli polyphyllum	Seseli polyphyllum	9	10	3	7	2	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8082	Seseli ponticum	Seseli ponticum	NA	NA	NA	NA	NA	NA		0.64545	0.53273	0.74549	1.67853	0.39538	0.21273	0.31964	0.004	0.006	0.3492	0.0365	0.9169	0.0031	0.0077
8083	Seseli praecox	Seseli praecox	8	9	5	6	5	6		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8084	Seseli rigidum	Seseli rigidum	NA	NA	NA	NA	NA	NA		0.37669	0.29856	0.81693	1.40072	0.08722	0.27842	0.15211	0.0043	0.0034	0.6639	0.261	0.823	0.0034	0.0027
8085	Seseli tortuosum	Seseli tortuosum	8.3	x	4	8	2	0		0.52157	0.48967	1.56372	1.84495	0.41759	0.3201	0.27683	0.0015	0.0015	0.1105	0.0132	0.4235	0.0015	0.0019
8086	Seseli transcaucasicum	Seseli transcaucasicum	NA	NA	NA	NA	NA	NA		0.53704	0.53077	1.88207	1.8991	0.79769	0.3	0.18077	0.0015	0.0027	0.0364	0.0223	1.6212	0.0031	0.0026
8087	Sesleria autumnalis	Sesleria autumnalis	6	5.5	4.8	6.5	4.8	0		0.6815	0.13201	0.05098	1.3185	0.02384	0.21596	0.10443	0.0002	0.0004	0.1072	0.0166	0.0886	0.0002	0.0002
8088	Sesleria caerulea	Sesleria caerulea	7.3	3.2	4.4	8.3	2.3	0		0.46251	0.26866	0.4741	1.22058	0.12117	0.24146	0.11212	0.0004	0.0003	0.079	0.0175	0.0773	0.0002	0.0002
8089	Sesleria coerulans	Sesleria coerulans	8	3	6.3	NA	NA	NA		0.3134	0.27947	1.11312	1.46478	0.01365	0.23989	0.08325	0.002	0.0019	0.1589	0.0346	0.337	0.0013	0.0012
8090	Sesleria comosa	Sesleria comosa	NA	NA	5	NA	NA	NA		0.24406	0.23284	1.07273	1.08504	0.02722	0.16824	0.06071	0.0012	0.0012	0.3575	0.3485	0.2581	0.0013	0.0009
8091	Sesleria doerfleri	Sesleria doerfleri	7	10	4	8	4	0		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8092	Sesleria heuflerana	Sesleria heuflerana	7.5	4.6	4.9	8.5	2	0		0.42062	0.37643	1.07893	1.48939	0.2359	0.27434	0.15197	0.0031	0.0028	0.5607	0.131	1.0034	0.0026	0.0023
